AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images,score,userCue,personal_details,cue,associations,candidates,num_associations,annotation_index
3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,31,"[""parade.jpg"", ""march.jpg""]",0,crowd,"{""ages"": 51, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",crowd,"[""parade"", ""march""]","[""line"", ""parade"", ""guacamole"", ""opera"", ""march"", ""list""]",2,116
3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,32,"[""church.jpg"", ""bible.jpg""]",0,vow,"{""ages"": 51, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",vow,"[""church"", ""bible""]","[""steakhouse"", ""church"", ""toaster"", ""waterfall"", ""bullseye"", ""bible""]",2,117
3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,27,"[""garden.jpg"", ""green.jpg"", ""olive.jpg""]",50,green,"{""ages"": 51, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",green,"[""garden"", ""green"", ""olive""]","[""letter"", ""garden"", ""green"", ""olive"", ""bush"", ""group""]",3,118
3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,38,"[""pet.jpg"", ""shave.jpg"", ""child.jpg""]",50,face,"{""ages"": 51, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",face,"[""pet"", ""shave"", ""child""]","[""pet"", ""floss"", ""shave"", ""limo"", ""child"", ""typewriter""]",3,119
36W0OB37HX0QQ8NA47UZCAYCRW7HZI,AXID3RPK6NZT6,33NOQL7T9OLVBDONB1VRAD9L6U2Z8W,Submitted,2022-05-09 01:37:05+03:00,15,"[""diary.jpg"", ""waistband.jpg"", ""nebula.jpg""]",50,locked,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",locked,"[""diary"", ""waistband"", ""nebula""]","[""mustache"", ""cat"", ""diary"", ""waistband"", ""nebula""]",3,120
36W0OB37HX0QQ8NA47UZCAYCRW7HZI,AXID3RPK6NZT6,33NOQL7T9OLVBDONB1VRAD9L6U2Z8W,Submitted,2022-05-09 01:37:05+03:00,0,"[""troll.jpg"", ""pumpkin.jpg"", ""pigeon.jpg""]",0,Orange,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",Orange,"[""troll"", ""pumpkin"", ""pigeon""]","[""troll"", ""costume"", ""pumpkin"", ""candy"", ""pigeon""]",3,121
36W0OB37HX0QQ8NA47UZCAYCRW7HZI,AXID3RPK6NZT6,33NOQL7T9OLVBDONB1VRAD9L6U2Z8W,Submitted,2022-05-09 01:37:05+03:00,3,"[""water.jpg"", ""submarine.jpg"", ""sink.jpg""]",50,Drink,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",Drink,"[""water"", ""submarine"", ""sink""]","[""air"", ""water"", ""iris"", ""submarine"", ""sink""]",3,122
36W0OB37HX0QQ8NA47UZCAYCRW7HZI,AXID3RPK6NZT6,33NOQL7T9OLVBDONB1VRAD9L6U2Z8W,Submitted,2022-05-09 01:37:05+03:00,9,"[""fat.jpg"", ""tummy.jpg""]",67,tuck,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",tuck,"[""fat"", ""tummy""]","[""magician"", ""fat"", ""button"", ""laboratory"", ""tummy""]",2,123
36W0OB37HX0QQ8NA47UZCAYCRW7HZI,AXID3RPK6NZT6,33NOQL7T9OLVBDONB1VRAD9L6U2Z8W,Submitted,2022-05-09 01:37:05+03:00,17,"[""toothbrush.jpg"", ""landscape.jpg"", ""book.jpg""]",50,Set,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",Set,"[""toothbrush"", ""landscape"", ""book""]","[""toothbrush"", ""landscape"", ""book"", ""lobe"", ""phone""]",3,124
36W0OB37HX0QQ8NA47UZCAYCRW7HZI,AXID3RPK6NZT6,33NOQL7T9OLVBDONB1VRAD9L6U2Z8W,Submitted,2022-05-09 01:37:05+03:00,29,"[""dirty.jpg"", ""dirt.jpg""]",67,Dig,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",Dig,"[""dirty"", ""dirt""]","[""dirty"", ""ink"", ""quarter"", ""ram"", ""dirt"", ""arachnid""]",2,125
36W0OB37HX0QQ8NA47UZCAYCRW7HZI,AXID3RPK6NZT6,33NOQL7T9OLVBDONB1VRAD9L6U2Z8W,Submitted,2022-05-09 01:37:05+03:00,31,"[""parade.jpg"", ""march.jpg""]",0,Parade,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",Parade,"[""parade"", ""march""]","[""line"", ""parade"", ""guacamole"", ""opera"", ""march"", ""list""]",2,126
36W0OB37HX0QQ8NA47UZCAYCRW7HZI,AXID3RPK6NZT6,33NOQL7T9OLVBDONB1VRAD9L6U2Z8W,Submitted,2022-05-09 01:37:05+03:00,32,"[""church.jpg"", ""toaster.jpg"", ""bible.jpg""]",0,Matrimony,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",Matrimony,"[""church"", ""toaster"", ""bible""]","[""steakhouse"", ""church"", ""toaster"", ""waterfall"", ""bullseye"", ""bible""]",3,127
36W0OB37HX0QQ8NA47UZCAYCRW7HZI,AXID3RPK6NZT6,33NOQL7T9OLVBDONB1VRAD9L6U2Z8W,Submitted,2022-05-09 01:37:05+03:00,27,"[""letter.jpg"", ""bush.jpg"", ""group.jpg""]",80,Enigma,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",Enigma,"[""letter"", ""bush"", ""group""]","[""letter"", ""garden"", ""green"", ""olive"", ""bush"", ""group""]",3,128
36W0OB37HX0QQ8NA47UZCAYCRW7HZI,AXID3RPK6NZT6,33NOQL7T9OLVBDONB1VRAD9L6U2Z8W,Submitted,2022-05-09 01:37:05+03:00,38,"[""pet.jpg"", ""floss.jpg"", ""shave.jpg""]",80,Morning,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",Morning,"[""pet"", ""floss"", ""shave""]","[""pet"", ""floss"", ""shave"", ""limo"", ""child"", ""typewriter""]",3,129
3M68NM076IT1RSH2Y79ITG7N918R6Y,A2SDOD67560IN8,3EGKVCRQFWEE8LCPIRDIN8QK86KBYH,Submitted,2022-05-09 02:00:02+03:00,15,"[""mustache.jpg"", ""cat.jpg""]",0,whiskers,"{""ages"": 44, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",whiskers,"[""mustache"", ""cat""]","[""mustache"", ""cat"", ""diary"", ""waistband"", ""nebula""]",2,130
3M68NM076IT1RSH2Y79ITG7N918R6Y,A2SDOD67560IN8,3EGKVCRQFWEE8LCPIRDIN8QK86KBYH,Submitted,2022-05-09 02:00:02+03:00,0,"[""troll.jpg"", ""pumpkin.jpg"", ""candy.jpg""]",50,Halloween,"{""ages"": 44, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",Halloween,"[""troll"", ""pumpkin"", ""candy""]","[""troll"", ""costume"", ""pumpkin"", ""candy"", ""pigeon""]",3,131
3M68NM076IT1RSH2Y79ITG7N918R6Y,A2SDOD67560IN8,3EGKVCRQFWEE8LCPIRDIN8QK86KBYH,Submitted,2022-05-09 02:00:02+03:00,3,"[""air.jpg"", ""iris.jpg""]",0,seasonal,"{""ages"": 44, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",seasonal,"[""air"", ""iris""]","[""air"", ""water"", ""iris"", ""submarine"", ""sink""]",2,132
3M68NM076IT1RSH2Y79ITG7N918R6Y,A2SDOD67560IN8,3EGKVCRQFWEE8LCPIRDIN8QK86KBYH,Submitted,2022-05-09 02:00:02+03:00,9,"[""fat.jpg"", ""laboratory.jpg""]",67,profile,"{""ages"": 44, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",profile,"[""fat"", ""laboratory""]","[""magician"", ""fat"", ""button"", ""laboratory"", ""tummy""]",2,133
3M68NM076IT1RSH2Y79ITG7N918R6Y,A2SDOD67560IN8,3EGKVCRQFWEE8LCPIRDIN8QK86KBYH,Submitted,2022-05-09 02:00:02+03:00,17,"[""book.jpg"", ""lobe.jpg"", ""phone.jpg""]",50,knowledge,"{""ages"": 44, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",knowledge,"[""book"", ""lobe"", ""phone""]","[""toothbrush"", ""landscape"", ""book"", ""lobe"", ""phone""]",3,134
3M68NM076IT1RSH2Y79ITG7N918R6Y,A2SDOD67560IN8,3EGKVCRQFWEE8LCPIRDIN8QK86KBYH,Submitted,2022-05-09 02:00:02+03:00,29,"[""ink.jpg"", ""quarter.jpg"", ""ram.jpg""]",80,manmade,"{""ages"": 44, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",manmade,"[""ink"", ""quarter"", ""ram""]","[""dirty"", ""ink"", ""quarter"", ""ram"", ""dirt"", ""arachnid""]",3,135
3M68NM076IT1RSH2Y79ITG7N918R6Y,A2SDOD67560IN8,3EGKVCRQFWEE8LCPIRDIN8QK86KBYH,Submitted,2022-05-09 02:00:02+03:00,31,"[""line.jpg"", ""march.jpg"", ""list.jpg""]",0,linear,"{""ages"": 44, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",linear,"[""line"", ""march"", ""list""]","[""line"", ""parade"", ""guacamole"", ""opera"", ""march"", ""list""]",3,136
3M68NM076IT1RSH2Y79ITG7N918R6Y,A2SDOD67560IN8,3EGKVCRQFWEE8LCPIRDIN8QK86KBYH,Submitted,2022-05-09 02:00:02+03:00,32,"[""church.jpg"", ""bible.jpg""]",0,holy,"{""ages"": 44, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",holy,"[""church"", ""bible""]","[""steakhouse"", ""church"", ""toaster"", ""waterfall"", ""bullseye"", ""bible""]",2,137
3M68NM076IT1RSH2Y79ITG7N918R6Y,A2SDOD67560IN8,3EGKVCRQFWEE8LCPIRDIN8QK86KBYH,Submitted,2022-05-09 02:00:02+03:00,27,"[""garden.jpg"", ""green.jpg"", ""olive.jpg"", ""bush.jpg""]",40,garden,"{""ages"": 44, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",garden,"[""garden"", ""green"", ""olive"", ""bush""]","[""letter"", ""garden"", ""green"", ""olive"", ""bush"", ""group""]",4,138
3M68NM076IT1RSH2Y79ITG7N918R6Y,A2SDOD67560IN8,3EGKVCRQFWEE8LCPIRDIN8QK86KBYH,Submitted,2022-05-09 02:00:02+03:00,38,"[""child.jpg"", ""typewriter.jpg""]",67,ribbon,"{""ages"": 44, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",ribbon,"[""child"", ""typewriter""]","[""pet"", ""floss"", ""shave"", ""limo"", ""child"", ""typewriter""]",2,139
3MYYFCXHJ4TWNF4AZ8MRXE92B23G4K,A2K607J3Z68WRR,371QPA24C2AHE1V36OXU9FLW7SB1TZ,Submitted,2022-05-09 11:00:45+03:00,15,"[""diary.jpg"", ""nebula.jpg""]",67,secret,"{""ages"": 40, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",secret,"[""diary"", ""nebula""]","[""mustache"", ""cat"", ""diary"", ""waistband"", ""nebula""]",2,140
3MYYFCXHJ4TWNF4AZ8MRXE92B23G4K,A2K607J3Z68WRR,371QPA24C2AHE1V36OXU9FLW7SB1TZ,Submitted,2022-05-09 11:00:45+03:00,0,"[""troll.jpg"", ""costume.jpg""]",67,costume,"{""ages"": 40, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",costume,"[""troll"", ""costume""]","[""troll"", ""costume"", ""pumpkin"", ""candy"", ""pigeon""]",2,141
3MYYFCXHJ4TWNF4AZ8MRXE92B23G4K,A2K607J3Z68WRR,371QPA24C2AHE1V36OXU9FLW7SB1TZ,Submitted,2022-05-09 11:00:45+03:00,3,"[""water.jpg"", ""submarine.jpg"", ""sink.jpg""]",50,Navy,"{""ages"": 40, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",Navy,"[""water"", ""submarine"", ""sink""]","[""air"", ""water"", ""iris"", ""submarine"", ""sink""]",3,142
3MYYFCXHJ4TWNF4AZ8MRXE92B23G4K,A2K607J3Z68WRR,371QPA24C2AHE1V36OXU9FLW7SB1TZ,Submitted,2022-05-09 11:00:45+03:00,9,"[""fat.jpg"", ""button.jpg"", ""tummy.jpg""]",0,Belly,"{""ages"": 40, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",Belly,"[""fat"", ""button"", ""tummy""]","[""magician"", ""fat"", ""button"", ""laboratory"", ""tummy""]",3,143
3MYYFCXHJ4TWNF4AZ8MRXE92B23G4K,A2K607J3Z68WRR,371QPA24C2AHE1V36OXU9FLW7SB1TZ,Submitted,2022-05-09 11:00:45+03:00,17,"[""book.jpg"", ""lobe.jpg"", ""phone.jpg""]",50,knowledge,"{""ages"": 40, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",knowledge,"[""book"", ""lobe"", ""phone""]","[""toothbrush"", ""landscape"", ""book"", ""lobe"", ""phone""]",3,144
3MYYFCXHJ4TWNF4AZ8MRXE92B23G4K,A2K607J3Z68WRR,371QPA24C2AHE1V36OXU9FLW7SB1TZ,Submitted,2022-05-09 11:00:45+03:00,29,"[""dirty.jpg"", ""quarter.jpg""]",0,breadwinner,"{""ages"": 40, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",breadwinner,"[""dirty"", ""quarter""]","[""dirty"", ""ink"", ""quarter"", ""ram"", ""dirt"", ""arachnid""]",2,145
3MYYFCXHJ4TWNF4AZ8MRXE92B23G4K,A2K607J3Z68WRR,371QPA24C2AHE1V36OXU9FLW7SB1TZ,Submitted,2022-05-09 11:00:45+03:00,31,"[""parade.jpg"", ""march.jpg""]",67,group,"{""ages"": 40, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",group,"[""parade"", ""march""]","[""line"", ""parade"", ""guacamole"", ""opera"", ""march"", ""list""]",2,146
3MYYFCXHJ4TWNF4AZ8MRXE92B23G4K,A2K607J3Z68WRR,371QPA24C2AHE1V36OXU9FLW7SB1TZ,Submitted,2022-05-09 11:00:45+03:00,32,"[""church.jpg"", ""bible.jpg""]",0,church,"{""ages"": 40, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",church,"[""church"", ""bible""]","[""steakhouse"", ""church"", ""toaster"", ""waterfall"", ""bullseye"", ""bible""]",2,147
3MYYFCXHJ4TWNF4AZ8MRXE92B23G4K,A2K607J3Z68WRR,371QPA24C2AHE1V36OXU9FLW7SB1TZ,Submitted,2022-05-09 11:00:45+03:00,27,"[""garden.jpg"", ""green.jpg"", ""bush.jpg""]",50,nature,"{""ages"": 40, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",nature,"[""garden"", ""green"", ""bush""]","[""letter"", ""garden"", ""green"", ""olive"", ""bush"", ""group""]",3,148
3MYYFCXHJ4TWNF4AZ8MRXE92B23G4K,A2K607J3Z68WRR,371QPA24C2AHE1V36OXU9FLW7SB1TZ,Submitted,2022-05-09 11:00:45+03:00,38,"[""floss.jpg"", ""shave.jpg""]",0,hygiene,"{""ages"": 40, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",hygiene,"[""floss"", ""shave""]","[""pet"", ""floss"", ""shave"", ""limo"", ""child"", ""typewriter""]",2,149
3LKC68YZ3BPWOU4SXX5IXF1VMMSWOI,A2M3C5YIO7IZ6G,3QMELQS6Y5XZ58J8854G4WBVRIU6RP,Submitted,2022-05-10 01:29:07+03:00,15,"[""mustache.jpg"", ""waistband.jpg""]",0,man,"{""ages"": 47, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",man,"[""mustache"", ""waistband""]","[""mustache"", ""cat"", ""diary"", ""waistband"", ""nebula""]",2,150
3LKC68YZ3BPWOU4SXX5IXF1VMMSWOI,A2M3C5YIO7IZ6G,3QMELQS6Y5XZ58J8854G4WBVRIU6RP,Submitted,2022-05-10 01:29:07+03:00,0,"[""pumpkin.jpg"", ""candy.jpg""]",67,Halloween,"{""ages"": 47, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",Halloween,"[""pumpkin"", ""candy""]","[""troll"", ""costume"", ""pumpkin"", ""candy"", ""pigeon""]",2,151
3LKC68YZ3BPWOU4SXX5IXF1VMMSWOI,A2M3C5YIO7IZ6G,3QMELQS6Y5XZ58J8854G4WBVRIU6RP,Submitted,2022-05-10 01:29:07+03:00,3,"[""water.jpg"", ""submarine.jpg"", ""sink.jpg""]",50,Water,"{""ages"": 47, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",Water,"[""water"", ""submarine"", ""sink""]","[""air"", ""water"", ""iris"", ""submarine"", ""sink""]",3,152
3LKC68YZ3BPWOU4SXX5IXF1VMMSWOI,A2M3C5YIO7IZ6G,3QMELQS6Y5XZ58J8854G4WBVRIU6RP,Submitted,2022-05-10 01:29:07+03:00,9,"[""fat.jpg"", ""button.jpg"", ""tummy.jpg""]",50,Button,"{""ages"": 47, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",Button,"[""fat"", ""button"", ""tummy""]","[""magician"", ""fat"", ""button"", ""laboratory"", ""tummy""]",3,153
3LKC68YZ3BPWOU4SXX5IXF1VMMSWOI,A2M3C5YIO7IZ6G,3QMELQS6Y5XZ58J8854G4WBVRIU6RP,Submitted,2022-05-10 01:29:07+03:00,17,"[""book.jpg"", ""phone.jpg""]",67,Reading,"{""ages"": 47, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",Reading,"[""book"", ""phone""]","[""toothbrush"", ""landscape"", ""book"", ""lobe"", ""phone""]",2,154
3LKC68YZ3BPWOU4SXX5IXF1VMMSWOI,A2M3C5YIO7IZ6G,3QMELQS6Y5XZ58J8854G4WBVRIU6RP,Submitted,2022-05-10 01:29:07+03:00,29,"[""dirty.jpg"", ""dirt.jpg""]",0,dirt,"{""ages"": 47, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",dirt,"[""dirty"", ""dirt""]","[""dirty"", ""ink"", ""quarter"", ""ram"", ""dirt"", ""arachnid""]",2,155
3LKC68YZ3BPWOU4SXX5IXF1VMMSWOI,A2M3C5YIO7IZ6G,3QMELQS6Y5XZ58J8854G4WBVRIU6RP,Submitted,2022-05-10 01:29:07+03:00,31,"[""line.jpg"", ""march.jpg"", ""list.jpg""]",0,line,"{""ages"": 47, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",line,"[""line"", ""march"", ""list""]","[""line"", ""parade"", ""guacamole"", ""opera"", ""march"", ""list""]",3,156
3LKC68YZ3BPWOU4SXX5IXF1VMMSWOI,A2M3C5YIO7IZ6G,3QMELQS6Y5XZ58J8854G4WBVRIU6RP,Submitted,2022-05-10 01:29:07+03:00,32,"[""church.jpg"", ""bible.jpg""]",67,Marriage,"{""ages"": 47, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",Marriage,"[""church"", ""bible""]","[""steakhouse"", ""church"", ""toaster"", ""waterfall"", ""bullseye"", ""bible""]",2,157
3LKC68YZ3BPWOU4SXX5IXF1VMMSWOI,A2M3C5YIO7IZ6G,3QMELQS6Y5XZ58J8854G4WBVRIU6RP,Submitted,2022-05-10 01:29:07+03:00,27,"[""garden.jpg"", ""olive.jpg""]",67,organic,"{""ages"": 47, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",organic,"[""garden"", ""olive""]","[""letter"", ""garden"", ""green"", ""olive"", ""bush"", ""group""]",2,158
3LKC68YZ3BPWOU4SXX5IXF1VMMSWOI,A2M3C5YIO7IZ6G,3QMELQS6Y5XZ58J8854G4WBVRIU6RP,Submitted,2022-05-10 01:29:07+03:00,38,"[""pet.jpg"", ""shave.jpg"", ""child.jpg""]",50,animals,"{""ages"": 47, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",animals,"[""pet"", ""shave"", ""child""]","[""pet"", ""floss"", ""shave"", ""limo"", ""child"", ""typewriter""]",3,159
3WYGZ5XF3X1KRM24F03OT9H1XP1SK1,A340FMNO9WJG4J,3WYZV0QBFJZP8GMFDVRG4UJB60QBXB,Submitted,2022-05-12 01:28:14+03:00,15,"[""mustache.jpg"", ""cat.jpg"", ""diary.jpg""]",0,cute,"{""ages"": 33, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",cute,"[""mustache"", ""cat"", ""diary""]","[""mustache"", ""cat"", ""diary"", ""waistband"", ""nebula""]",3,160
3WYGZ5XF3X1KRM24F03OT9H1XP1SK1,A340FMNO9WJG4J,3WYZV0QBFJZP8GMFDVRG4UJB60QBXB,Submitted,2022-05-12 01:28:14+03:00,0,"[""troll.jpg"", ""costume.jpg"", ""pumpkin.jpg""]",0,halloween,"{""ages"": 33, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",halloween,"[""troll"", ""costume"", ""pumpkin""]","[""troll"", ""costume"", ""pumpkin"", ""candy"", ""pigeon""]",3,161
3WYGZ5XF3X1KRM24F03OT9H1XP1SK1,A340FMNO9WJG4J,3WYZV0QBFJZP8GMFDVRG4UJB60QBXB,Submitted,2022-05-12 01:28:14+03:00,3,"[""water.jpg"", ""iris.jpg"", ""submarine.jpg""]",80,refreshing,"{""ages"": 33, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",refreshing,"[""water"", ""iris"", ""submarine""]","[""air"", ""water"", ""iris"", ""submarine"", ""sink""]",3,162
3WYGZ5XF3X1KRM24F03OT9H1XP1SK1,A340FMNO9WJG4J,3WYZV0QBFJZP8GMFDVRG4UJB60QBXB,Submitted,2022-05-12 01:28:14+03:00,9,"[""fat.jpg"", ""button.jpg"", ""tummy.jpg""]",0,bellybutton,"{""ages"": 33, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",bellybutton,"[""fat"", ""button"", ""tummy""]","[""magician"", ""fat"", ""button"", ""laboratory"", ""tummy""]",3,163
3WYGZ5XF3X1KRM24F03OT9H1XP1SK1,A340FMNO9WJG4J,3WYZV0QBFJZP8GMFDVRG4UJB60QBXB,Submitted,2022-05-12 01:28:14+03:00,17,"[""book.jpg"", ""lobe.jpg"", ""phone.jpg""]",0,brainpower,"{""ages"": 33, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",brainpower,"[""book"", ""lobe"", ""phone""]","[""toothbrush"", ""landscape"", ""book"", ""lobe"", ""phone""]",3,164
3WYGZ5XF3X1KRM24F03OT9H1XP1SK1,A340FMNO9WJG4J,3WYZV0QBFJZP8GMFDVRG4UJB60QBXB,Submitted,2022-05-12 01:28:14+03:00,29,"[""dirty.jpg"", ""ink.jpg"", ""dirt.jpg""]",50,dirty,"{""ages"": 33, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",dirty,"[""dirty"", ""ink"", ""dirt""]","[""dirty"", ""ink"", ""quarter"", ""ram"", ""dirt"", ""arachnid""]",3,165
3WYGZ5XF3X1KRM24F03OT9H1XP1SK1,A340FMNO9WJG4J,3WYZV0QBFJZP8GMFDVRG4UJB60QBXB,Submitted,2022-05-12 01:28:14+03:00,31,"[""parade.jpg"", ""opera.jpg"", ""march.jpg""]",80,interaction,"{""ages"": 33, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",interaction,"[""parade"", ""opera"", ""march""]","[""line"", ""parade"", ""guacamole"", ""opera"", ""march"", ""list""]",3,166
3WYGZ5XF3X1KRM24F03OT9H1XP1SK1,A340FMNO9WJG4J,3WYZV0QBFJZP8GMFDVRG4UJB60QBXB,Submitted,2022-05-12 01:28:14+03:00,32,"[""steakhouse.jpg"", ""toaster.jpg"", ""bullseye.jpg""]",0,Barbeque,"{""ages"": 33, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",Barbeque,"[""steakhouse"", ""toaster"", ""bullseye""]","[""steakhouse"", ""church"", ""toaster"", ""waterfall"", ""bullseye"", ""bible""]",3,167
3WYGZ5XF3X1KRM24F03OT9H1XP1SK1,A340FMNO9WJG4J,3WYZV0QBFJZP8GMFDVRG4UJB60QBXB,Submitted,2022-05-12 01:28:14+03:00,27,"[""garden.jpg"", ""green.jpg"", ""olive.jpg""]",50,lime,"{""ages"": 33, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",lime,"[""garden"", ""green"", ""olive""]","[""letter"", ""garden"", ""green"", ""olive"", ""bush"", ""group""]",3,168
3WYGZ5XF3X1KRM24F03OT9H1XP1SK1,A340FMNO9WJG4J,3WYZV0QBFJZP8GMFDVRG4UJB60QBXB,Submitted,2022-05-12 01:28:14+03:00,38,"[""floss.jpg"", ""shave.jpg"", ""child.jpg""]",50,smooth,"{""ages"": 33, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",smooth,"[""floss"", ""shave"", ""child""]","[""pet"", ""floss"", ""shave"", ""limo"", ""child"", ""typewriter""]",3,169
3A0EX8ZRN9AGU5AJ8TIKCSMCQPZBY6,A19UED74G8FXN3,3E24UO25QZCW8VRSGDNCA16QGVA6OG,Submitted,2022-05-09 02:15:15+03:00,15,"[""diary.jpg"", ""waistband.jpg"", ""nebula.jpg""]",50,Tight,"{""ages"": 30, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",Tight,"[""diary"", ""waistband"", ""nebula""]","[""mustache"", ""cat"", ""diary"", ""waistband"", ""nebula""]",3,170
3A0EX8ZRN9AGU5AJ8TIKCSMCQPZBY6,A19UED74G8FXN3,3E24UO25QZCW8VRSGDNCA16QGVA6OG,Submitted,2022-05-09 02:15:15+03:00,0,"[""troll.jpg"", ""costume.jpg""]",67,Play,"{""ages"": 30, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",Play,"[""troll"", ""costume""]","[""troll"", ""costume"", ""pumpkin"", ""candy"", ""pigeon""]",2,171
3A0EX8ZRN9AGU5AJ8TIKCSMCQPZBY6,A19UED74G8FXN3,3E24UO25QZCW8VRSGDNCA16QGVA6OG,Submitted,2022-05-09 02:15:15+03:00,3,"[""air.jpg"", ""iris.jpg""]",0,Photosynthetic,"{""ages"": 30, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",Photosynthetic,"[""air"", ""iris""]","[""air"", ""water"", ""iris"", ""submarine"", ""sink""]",2,172
